id_veiculo,servico,timestamp_gps,posicao_veiculo_geo
C44530,712,2023-02-14 20:00:46,POINT(-43.32348 -22.84249)
C50068,SP805,2023-02-14 20:00:47,POINT(-43.36624 -23.0086)
C50068,SP805,2023-02-14 20:00:47,POINT(-43.36624 -23.0086)
C50068,SP805,2023-02-14 20:00:47,POINT(-43.36624 -23.0086)
C50068,SP805,2023-02-14 20:00:47,POINT(-43.36624 -23.0086)
C50068,SP805,2023-02-14 20:00:47,POINT(-43.36624 -23.0086)
B51612,917,2023-02-14 20:01:03,POINT(-43.27007 -22.88098)
B51612,917,2023-02-14 20:01:03,POINT(-43.27007 -22.88098)
B51612,917,2023-02-14 20:01:03,POINT(-43.27007 -22.88098)
B51612,917,2023-02-14 20:01:03,POINT(-43.27007 -22.88098)
B51612,917,2023-02-14 20:01:03,POINT(-43.27007 -22.88098)
A50002,608,2023-02-14 20:01:06,POINT(-43.24705 -22.92349)
A50002,608,2023-02-14 20:01:06,POINT(-43.24705 -22.92349)
A50002,608,2023-02-14 20:01:06,POINT(-43.24705 -22.92349)
A50002,608,2023-02-14 20:01:06,POINT(-43.24705 -22.92349)
A50002,608,2023-02-14 20:01:06,POINT(-43.24705 -22.92349)
C44530,712,2023-02-14 20:01:16,POINT(-43.32354 -22.84217)
C44530,712,2023-02-14 20:01:16,POINT(-43.32354 -22.84217)
C44530,712,2023-02-14 20:01:16,POINT(-43.32354 -22.84217)
C44530,712,2023-02-14 20:01:16,POINT(-43.32354 -22.84217)
C44530,712,2023-02-14 20:01:16,POINT(-43.32354 -22.84217)
B51612,917,2023-02-14 20:01:33,POINT(-43.26639 -22.87911)
B51612,917,2023-02-14 20:01:33,POINT(-43.26639 -22.87911)
B51612,917,2023-02-14 20:01:33,POINT(-43.26639 -22.87911)
B51612,917,2023-02-14 20:01:33,POINT(-43.26639 -22.87911)
B51612,917,2023-02-14 20:01:33,POINT(-43.26639 -22.87911)
A50002,608,2023-02-14 20:01:36,POINT(-43.24736 -22.92306)
A50002,608,2023-02-14 20:01:36,POINT(-43.24736 -22.92306)
A50002,608,2023-02-14 20:01:36,POINT(-43.24736 -22.92306)
A50002,608,2023-02-14 20:01:36,POINT(-43.24736 -22.92306)
A50002,608,2023-02-14 20:01:36,POINT(-43.24736 -22.92306)
C44530,712,2023-02-14 20:01:46,POINT(-43.3237 -22.84082)
C44530,712,2023-02-14 20:01:46,POINT(-43.3237 -22.84082)
C44530,712,2023-02-14 20:01:46,POINT(-43.3237 -22.84082)
C44530,712,2023-02-14 20:01:46,POINT(-43.3237 -22.84082)
C44530,712,2023-02-14 20:01:46,POINT(-43.3237 -22.84082)
C50068,SP805,2023-02-14 20:01:47,POINT(-43.36789 -23.01083)
C50068,SP805,2023-02-14 20:01:47,POINT(-43.36789 -23.01083)
C50068,SP805,2023-02-14 20:01:47,POINT(-43.36789 -23.01083)
C50068,SP805,2023-02-14 20:01:47,POINT(-43.36789 -23.01083)
C50068,SP805,2023-02-14 20:01:47,POINT(-43.36789 -23.01083)
B51612,917,2023-02-14 20:02:03,POINT(-43.26553 -22.87882)
B51612,917,2023-02-14 20:02:03,POINT(-43.26553 -22.87882)
B51612,917,2023-02-14 20:02:03,POINT(-43.26553 -22.87882)
B51612,917,2023-02-14 20:02:03,POINT(-43.26553 -22.87882)
B51612,917,2023-02-14 20:02:03,POINT(-43.26553 -22.87882)
A50002,608,2023-02-14 20:02:06,POINT(-43.24752 -22.92268)
A50002,608,2023-02-14 20:02:06,POINT(-43.24752 -22.92268)
A50002,608,2023-02-14 20:02:06,POINT(-43.24752 -22.92268)
A50002,608,2023-02-14 20:02:06,POINT(-43.24752 -22.92268)
A50002,608,2023-02-14 20:02:06,POINT(-43.24752 -22.92268)
C44530,712,2023-02-14 20:02:16,POINT(-43.3237 -22.84082)
C44530,712,2023-02-14 20:02:16,POINT(-43.3237 -22.84082)
C44530,712,2023-02-14 20:02:16,POINT(-43.3237 -22.84082)
C44530,712,2023-02-14 20:02:16,POINT(-43.3237 -22.84082)
C44530,712,2023-02-14 20:02:16,POINT(-43.3237 -22.84082)
C50068,SP805,2023-02-14 20:02:17,POINT(-43.36964 -23.01096)
C50068,SP805,2023-02-14 20:02:17,POINT(-43.36964 -23.01096)
C50068,SP805,2023-02-14 20:02:17,POINT(-43.36964 -23.01096)
C50068,SP805,2023-02-14 20:02:17,POINT(-43.36964 -23.01096)
C50068,SP805,2023-02-14 20:02:17,POINT(-43.36964 -23.01096)
B51612,917,2023-02-14 20:02:33,POINT(-43.26483 -22.87857)
B51612,917,2023-02-14 20:02:33,POINT(-43.26483 -22.87857)
B51612,917,2023-02-14 20:02:33,POINT(-43.26483 -22.87857)
B51612,917,2023-02-14 20:02:33,POINT(-43.26483 -22.87857)
B51612,917,2023-02-14 20:02:33,POINT(-43.26483 -22.87857)
A50002,608,2023-02-14 20:02:36,POINT(-43.24772 -22.92235)
A50002,608,2023-02-14 20:02:36,POINT(-43.24772 -22.92235)
A50002,608,2023-02-14 20:02:36,POINT(-43.24772 -22.92235)
A50002,608,2023-02-14 20:02:36,POINT(-43.24772 -22.92235)
A50002,608,2023-02-14 20:02:36,POINT(-43.24772 -22.92235)
C44530,712,2023-02-14 20:02:46,POINT(-43.32379 -22.84001)
C44530,712,2023-02-14 20:02:46,POINT(-43.32379 -22.84001)
C44530,712,2023-02-14 20:02:46,POINT(-43.32379 -22.84001)
C44530,712,2023-02-14 20:02:46,POINT(-43.32379 -22.84001)
C44530,712,2023-02-14 20:02:46,POINT(-43.32379 -22.84001)
C50068,SP805,2023-02-14 20:02:47,POINT(-43.37013 -23.01115)
C50068,SP805,2023-02-14 20:02:47,POINT(-43.37013 -23.01115)
C50068,SP805,2023-02-14 20:02:47,POINT(-43.37013 -23.01115)
C50068,SP805,2023-02-14 20:02:47,POINT(-43.37013 -23.01115)
C50068,SP805,2023-02-14 20:02:47,POINT(-43.37013 -23.01115)
B51612,917,2023-02-14 20:03:03,POINT(-43.26571 -22.87683)
B51612,917,2023-02-14 20:03:03,POINT(-43.26571 -22.87683)
B51612,917,2023-02-14 20:03:03,POINT(-43.26571 -22.87683)
B51612,917,2023-02-14 20:03:03,POINT(-43.26571 -22.87683)
B51612,917,2023-02-14 20:03:03,POINT(-43.26571 -22.87683)
A50002,608,2023-02-14 20:03:06,POINT(-43.24815 -22.92164)
A50002,608,2023-02-14 20:03:06,POINT(-43.24815 -22.92164)
A50002,608,2023-02-14 20:03:06,POINT(-43.24815 -22.92164)
A50002,608,2023-02-14 20:03:06,POINT(-43.24815 -22.92164)
A50002,608,2023-02-14 20:03:06,POINT(-43.24815 -22.92164)
C44530,712,2023-02-14 20:03:16,POINT(-43.32427 -22.83854)
C44530,712,2023-02-14 20:03:16,POINT(-43.32427 -22.83854)
C44530,712,2023-02-14 20:03:16,POINT(-43.32427 -22.83854)
C44530,712,2023-02-14 20:03:16,POINT(-43.32427 -22.83854)
C44530,712,2023-02-14 20:03:16,POINT(-43.32427 -22.83854)
C50068,SP805,2023-02-14 20:03:17,POINT(-43.36944 -23.01112)
C50068,SP805,2023-02-14 20:03:17,POINT(-43.36944 -23.01112)
C50068,SP805,2023-02-14 20:03:17,POINT(-43.36944 -23.01112)
C50068,SP805,2023-02-14 20:03:17,POINT(-43.36944 -23.01112)
C50068,SP805,2023-02-14 20:03:17,POINT(-43.36944 -23.01112)
B51612,917,2023-02-14 20:03:33,POINT(-43.26583 -22.87531)
B51612,917,2023-02-14 20:03:33,POINT(-43.26583 -22.87531)
B51612,917,2023-02-14 20:03:33,POINT(-43.26583 -22.87531)
B51612,917,2023-02-14 20:03:33,POINT(-43.26583 -22.87531)
B51612,917,2023-02-14 20:03:33,POINT(-43.26583 -22.87531)
A50002,608,2023-02-14 20:03:36,POINT(-43.24897 -22.92142)
A50002,608,2023-02-14 20:03:36,POINT(-43.24897 -22.92142)
A50002,608,2023-02-14 20:03:36,POINT(-43.24897 -22.92142)
A50002,608,2023-02-14 20:03:36,POINT(-43.24897 -22.92142)
A50002,608,2023-02-14 20:03:36,POINT(-43.24897 -22.92142)
C44530,712,2023-02-14 20:03:46,POINT(-43.32535 -22.83678)
C44530,712,2023-02-14 20:03:46,POINT(-43.32535 -22.83678)
C44530,712,2023-02-14 20:03:46,POINT(-43.32535 -22.83678)
C44530,712,2023-02-14 20:03:46,POINT(-43.32535 -22.83678)
C44530,712,2023-02-14 20:03:46,POINT(-43.32535 -22.83678)
C50068,SP805,2023-02-14 20:03:47,POINT(-43.36912 -23.0111)
C50068,SP805,2023-02-14 20:03:47,POINT(-43.36912 -23.0111)
C50068,SP805,2023-02-14 20:03:47,POINT(-43.36912 -23.0111)
C50068,SP805,2023-02-14 20:03:47,POINT(-43.36912 -23.0111)
C50068,SP805,2023-02-14 20:03:47,POINT(-43.36912 -23.0111)
B51612,917,2023-02-14 20:04:03,POINT(-43.26773 -22.87279)
B51612,917,2023-02-14 20:04:03,POINT(-43.26773 -22.87279)
B51612,917,2023-02-14 20:04:03,POINT(-43.26773 -22.87279)
B51612,917,2023-02-14 20:04:03,POINT(-43.26773 -22.87279)
B51612,917,2023-02-14 20:04:03,POINT(-43.26773 -22.87279)
A50002,608,2023-02-14 20:04:06,POINT(-43.24996 -22.92137)
A50002,608,2023-02-14 20:04:06,POINT(-43.24996 -22.92137)
A50002,608,2023-02-14 20:04:06,POINT(-43.24996 -22.92137)
A50002,608,2023-02-14 20:04:06,POINT(-43.24996 -22.92137)
A50002,608,2023-02-14 20:04:06,POINT(-43.24996 -22.92137)
C44530,712,2023-02-14 20:04:16,POINT(-43.32618 -22.8355)
C44530,712,2023-02-14 20:04:16,POINT(-43.32618 -22.8355)
C44530,712,2023-02-14 20:04:16,POINT(-43.32618 -22.8355)
C44530,712,2023-02-14 20:04:16,POINT(-43.32618 -22.8355)
C44530,712,2023-02-14 20:04:16,POINT(-43.32618 -22.8355)
C50068,SP805,2023-02-14 20:04:17,POINT(-43.36793 -23.01105)
C50068,SP805,2023-02-14 20:04:17,POINT(-43.36793 -23.01105)
C50068,SP805,2023-02-14 20:04:17,POINT(-43.36793 -23.01105)
C50068,SP805,2023-02-14 20:04:17,POINT(-43.36793 -23.01105)
C50068,SP805,2023-02-14 20:04:17,POINT(-43.36793 -23.01105)
B51612,917,2023-02-14 20:04:33,POINT(-43.26829 -22.87034)
B51612,917,2023-02-14 20:04:33,POINT(-43.26829 -22.87034)
B51612,917,2023-02-14 20:04:33,POINT(-43.26829 -22.87034)
B51612,917,2023-02-14 20:04:33,POINT(-43.26829 -22.87034)
B51612,917,2023-02-14 20:04:33,POINT(-43.26829 -22.87034)
A50002,608,2023-02-14 20:04:36,POINT(-43.25007 -22.92282)
A50002,608,2023-02-14 20:04:36,POINT(-43.25007 -22.92282)
A50002,608,2023-02-14 20:04:36,POINT(-43.25007 -22.92282)
A50002,608,2023-02-14 20:04:36,POINT(-43.25007 -22.92282)
A50002,608,2023-02-14 20:04:36,POINT(-43.25007 -22.92282)
C44530,712,2023-02-14 20:04:46,POINT(-43.32693 -22.83426)
C44530,712,2023-02-14 20:04:46,POINT(-43.32693 -22.83426)
C44530,712,2023-02-14 20:04:46,POINT(-43.32693 -22.83426)
C44530,712,2023-02-14 20:04:46,POINT(-43.32693 -22.83426)
C44530,712,2023-02-14 20:04:46,POINT(-43.32693 -22.83426)
C50068,SP805,2023-02-14 20:04:47,POINT(-43.36486 -23.01092)
C50068,SP805,2023-02-14 20:04:47,POINT(-43.36486 -23.01092)
C50068,SP805,2023-02-14 20:04:47,POINT(-43.36486 -23.01092)
C50068,SP805,2023-02-14 20:04:47,POINT(-43.36486 -23.01092)
C50068,SP805,2023-02-14 20:04:47,POINT(-43.36486 -23.01092)
B51612,917,2023-02-14 20:05:03,POINT(-43.26821 -22.86988)
B51612,917,2023-02-14 20:05:03,POINT(-43.26821 -22.86988)
B51612,917,2023-02-14 20:05:03,POINT(-43.26821 -22.86988)
B51612,917,2023-02-14 20:05:03,POINT(-43.26821 -22.86988)
B51612,917,2023-02-14 20:05:03,POINT(-43.26821 -22.86988)
A50002,608,2023-02-14 20:05:06,POINT(-43.25001 -22.92314)
A50002,608,2023-02-14 20:05:06,POINT(-43.25001 -22.92314)
A50002,608,2023-02-14 20:05:06,POINT(-43.25001 -22.92314)
A50002,608,2023-02-14 20:05:06,POINT(-43.25001 -22.92314)
A50002,608,2023-02-14 20:05:06,POINT(-43.25001 -22.92314)
C44530,712,2023-02-14 20:05:16,POINT(-43.32822 -22.83317)
C44530,712,2023-02-14 20:05:16,POINT(-43.32822 -22.83317)
C44530,712,2023-02-14 20:05:16,POINT(-43.32822 -22.83317)
C44530,712,2023-02-14 20:05:16,POINT(-43.32822 -22.83317)
C44530,712,2023-02-14 20:05:16,POINT(-43.32822 -22.83317)
C50068,SP805,2023-02-14 20:05:17,POINT(-43.36271 -23.01083)
C50068,SP805,2023-02-14 20:05:17,POINT(-43.36271 -23.01083)
C50068,SP805,2023-02-14 20:05:17,POINT(-43.36271 -23.01083)
C50068,SP805,2023-02-14 20:05:17,POINT(-43.36271 -23.01083)
C50068,SP805,2023-02-14 20:05:17,POINT(-43.36271 -23.01083)
B51612,917,2023-02-14 20:05:33,POINT(-43.26657 -22.86858)
B51612,917,2023-02-14 20:05:33,POINT(-43.26657 -22.86858)
B51612,917,2023-02-14 20:05:33,POINT(-43.26657 -22.86858)
B51612,917,2023-02-14 20:05:33,POINT(-43.26657 -22.86858)
B51612,917,2023-02-14 20:05:33,POINT(-43.26657 -22.86858)
A50002,608,2023-02-14 20:05:36,POINT(-43.25051 -22.92376)
A50002,608,2023-02-14 20:05:36,POINT(-43.25051 -22.92376)
A50002,608,2023-02-14 20:05:36,POINT(-43.25051 -22.92376)
A50002,608,2023-02-14 20:05:36,POINT(-43.25051 -22.92376)
A50002,608,2023-02-14 20:05:36,POINT(-43.25051 -22.92376)
C44530,712,2023-02-14 20:05:46,POINT(-43.32822 -22.83317)
C44530,712,2023-02-14 20:05:46,POINT(-43.32822 -22.83317)
C44530,712,2023-02-14 20:05:46,POINT(-43.32822 -22.83317)
C44530,712,2023-02-14 20:05:46,POINT(-43.32822 -22.83317)
C44530,712,2023-02-14 20:05:46,POINT(-43.32822 -22.83317)
C50068,SP805,2023-02-14 20:05:47,POINT(-43.36 -23.01073)
C50068,SP805,2023-02-14 20:05:47,POINT(-43.36 -23.01073)
C50068,SP805,2023-02-14 20:05:47,POINT(-43.36 -23.01073)
C50068,SP805,2023-02-14 20:05:47,POINT(-43.36 -23.01073)
C50068,SP805,2023-02-14 20:05:47,POINT(-43.36 -23.01073)
B51612,917,2023-02-14 20:06:03,POINT(-43.26542 -22.86792)
B51612,917,2023-02-14 20:06:03,POINT(-43.26542 -22.86792)
B51612,917,2023-02-14 20:06:03,POINT(-43.26542 -22.86792)
B51612,917,2023-02-14 20:06:03,POINT(-43.26542 -22.86792)
B51612,917,2023-02-14 20:06:03,POINT(-43.26542 -22.86792)
A50002,608,2023-02-14 20:06:06,POINT(-43.25063 -22.92383)
A50002,608,2023-02-14 20:06:06,POINT(-43.25063 -22.92383)
A50002,608,2023-02-14 20:06:06,POINT(-43.25063 -22.92383)
A50002,608,2023-02-14 20:06:06,POINT(-43.25063 -22.92383)
A50002,608,2023-02-14 20:06:06,POINT(-43.25063 -22.92383)
C44530,712,2023-02-14 20:06:16,POINT(-43.32849 -22.83172)
C44530,712,2023-02-14 20:06:16,POINT(-43.32849 -22.83172)
C44530,712,2023-02-14 20:06:16,POINT(-43.32849 -22.83172)
C44530,712,2023-02-14 20:06:16,POINT(-43.32849 -22.83172)
C44530,712,2023-02-14 20:06:16,POINT(-43.32849 -22.83172)
C50068,SP805,2023-02-14 20:06:17,POINT(-43.35717 -23.01058)
C50068,SP805,2023-02-14 20:06:17,POINT(-43.35717 -23.01058)
C50068,SP805,2023-02-14 20:06:17,POINT(-43.35717 -23.01058)
C50068,SP805,2023-02-14 20:06:17,POINT(-43.35717 -23.01058)
C50068,SP805,2023-02-14 20:06:17,POINT(-43.35717 -23.01058)
B51612,917,2023-02-14 20:06:33,POINT(-43.26366 -22.86862)
B51612,917,2023-02-14 20:06:33,POINT(-43.26366 -22.86862)
B51612,917,2023-02-14 20:06:33,POINT(-43.26366 -22.86862)
B51612,917,2023-02-14 20:06:33,POINT(-43.26366 -22.86862)
B51612,917,2023-02-14 20:06:33,POINT(-43.26366 -22.86862)
A50002,608,2023-02-14 20:06:36,POINT(-43.25245 -22.92438)
A50002,608,2023-02-14 20:06:36,POINT(-43.25245 -22.92438)
A50002,608,2023-02-14 20:06:36,POINT(-43.25245 -22.92438)
A50002,608,2023-02-14 20:06:36,POINT(-43.25245 -22.92438)
A50002,608,2023-02-14 20:06:36,POINT(-43.25245 -22.92438)
C44530,712,2023-02-14 20:06:46,POINT(-43.32872 -22.83121)
C44530,712,2023-02-14 20:06:46,POINT(-43.32872 -22.83121)
C44530,712,2023-02-14 20:06:46,POINT(-43.32872 -22.83121)
C44530,712,2023-02-14 20:06:46,POINT(-43.32872 -22.83121)
C44530,712,2023-02-14 20:06:46,POINT(-43.32872 -22.83121)
C50068,SP805,2023-02-14 20:06:47,POINT(-43.35248 -23.01044)
C50068,SP805,2023-02-14 20:06:47,POINT(-43.35248 -23.01044)
C50068,SP805,2023-02-14 20:06:47,POINT(-43.35248 -23.01044)
C50068,SP805,2023-02-14 20:06:47,POINT(-43.35248 -23.01044)
C50068,SP805,2023-02-14 20:06:47,POINT(-43.35248 -23.01044)
B51612,917,2023-02-14 20:07:03,POINT(-43.25954 -22.86847)
B51612,917,2023-02-14 20:07:03,POINT(-43.25954 -22.86847)
B51612,917,2023-02-14 20:07:03,POINT(-43.25954 -22.86847)
B51612,917,2023-02-14 20:07:03,POINT(-43.25954 -22.86847)
B51612,917,2023-02-14 20:07:03,POINT(-43.25954 -22.86847)
A50002,608,2023-02-14 20:07:06,POINT(-43.25349 -22.92446)
A50002,608,2023-02-14 20:07:06,POINT(-43.25349 -22.92446)
A50002,608,2023-02-14 20:07:06,POINT(-43.25349 -22.92446)
A50002,608,2023-02-14 20:07:06,POINT(-43.25349 -22.92446)
A50002,608,2023-02-14 20:07:06,POINT(-43.25349 -22.92446)
C44530,712,2023-02-14 20:07:16,POINT(-43.32955 -22.82899)
C44530,712,2023-02-14 20:07:16,POINT(-43.32955 -22.82899)
C44530,712,2023-02-14 20:07:16,POINT(-43.32955 -22.82899)
C44530,712,2023-02-14 20:07:16,POINT(-43.32955 -22.82899)
C44530,712,2023-02-14 20:07:16,POINT(-43.32955 -22.82899)
C50068,SP805,2023-02-14 20:07:17,POINT(-43.35051 -23.0104)
C50068,SP805,2023-02-14 20:07:17,POINT(-43.35051 -23.0104)
C50068,SP805,2023-02-14 20:07:17,POINT(-43.35051 -23.0104)
C50068,SP805,2023-02-14 20:07:17,POINT(-43.35051 -23.0104)
C50068,SP805,2023-02-14 20:07:17,POINT(-43.35051 -23.0104)
B51612,917,2023-02-14 20:07:33,POINT(-43.25602 -22.86782)
B51612,917,2023-02-14 20:07:33,POINT(-43.25602 -22.86782)
B51612,917,2023-02-14 20:07:33,POINT(-43.25602 -22.86782)
B51612,917,2023-02-14 20:07:33,POINT(-43.25602 -22.86782)
B51612,917,2023-02-14 20:07:33,POINT(-43.25602 -22.86782)
A50002,608,2023-02-14 20:07:36,POINT(-43.25452 -22.92426)
A50002,608,2023-02-14 20:07:36,POINT(-43.25452 -22.92426)
A50002,608,2023-02-14 20:07:36,POINT(-43.25452 -22.92426)
A50002,608,2023-02-14 20:07:36,POINT(-43.25452 -22.92426)
A50002,608,2023-02-14 20:07:36,POINT(-43.25452 -22.92426)
C44530,712,2023-02-14 20:07:46,POINT(-43.33042 -22.82857)
C44530,712,2023-02-14 20:07:46,POINT(-43.33042 -22.82857)
C44530,712,2023-02-14 20:07:46,POINT(-43.33042 -22.82857)
C44530,712,2023-02-14 20:07:46,POINT(-43.33042 -22.82857)
C44530,712,2023-02-14 20:07:46,POINT(-43.33042 -22.82857)
C50068,SP805,2023-02-14 20:07:47,POINT(-43.34745 -23.0104)
C50068,SP805,2023-02-14 20:07:47,POINT(-43.34745 -23.0104)
C50068,SP805,2023-02-14 20:07:47,POINT(-43.34745 -23.0104)
C50068,SP805,2023-02-14 20:07:47,POINT(-43.34745 -23.0104)
C50068,SP805,2023-02-14 20:07:47,POINT(-43.34745 -23.0104)
B51612,917,2023-02-14 20:08:03,POINT(-43.25596 -22.86871)
B51612,917,2023-02-14 20:08:03,POINT(-43.25596 -22.86871)
B51612,917,2023-02-14 20:08:03,POINT(-43.25596 -22.86871)
B51612,917,2023-02-14 20:08:03,POINT(-43.25596 -22.86871)
B51612,917,2023-02-14 20:08:03,POINT(-43.25596 -22.86871)
A50002,608,2023-02-14 20:08:06,POINT(-43.25676 -22.92347)
A50002,608,2023-02-14 20:08:06,POINT(-43.25676 -22.92347)
A50002,608,2023-02-14 20:08:06,POINT(-43.25676 -22.92347)
A50002,608,2023-02-14 20:08:06,POINT(-43.25676 -22.92347)
A50002,608,2023-02-14 20:08:06,POINT(-43.25676 -22.92347)
C44530,712,2023-02-14 20:08:16,POINT(-43.33158 -22.82677)
C44530,712,2023-02-14 20:08:16,POINT(-43.33158 -22.82677)
C44530,712,2023-02-14 20:08:16,POINT(-43.33158 -22.82677)
C44530,712,2023-02-14 20:08:16,POINT(-43.33158 -22.82677)
C44530,712,2023-02-14 20:08:16,POINT(-43.33158 -22.82677)
C50068,SP805,2023-02-14 20:08:17,POINT(-43.34704 -23.0104)
C50068,SP805,2023-02-14 20:08:17,POINT(-43.34704 -23.0104)
C50068,SP805,2023-02-14 20:08:17,POINT(-43.34704 -23.0104)
C50068,SP805,2023-02-14 20:08:17,POINT(-43.34704 -23.0104)
C50068,SP805,2023-02-14 20:08:17,POINT(-43.34704 -23.0104)
B51612,917,2023-02-14 20:08:33,POINT(-43.25596 -22.86871)
B51612,917,2023-02-14 20:08:33,POINT(-43.25596 -22.86871)
B51612,917,2023-02-14 20:08:33,POINT(-43.25596 -22.86871)
B51612,917,2023-02-14 20:08:33,POINT(-43.25596 -22.86871)
B51612,917,2023-02-14 20:08:33,POINT(-43.25596 -22.86871)
A50002,608,2023-02-14 20:08:36,POINT(-43.25676 -22.92347)
A50002,608,2023-02-14 20:08:36,POINT(-43.25676 -22.92347)
A50002,608,2023-02-14 20:08:36,POINT(-43.25676 -22.92347)
A50002,608,2023-02-14 20:08:36,POINT(-43.25676 -22.92347)
A50002,608,2023-02-14 20:08:36,POINT(-43.25676 -22.92347)
C44530,712,2023-02-14 20:08:46,POINT(-43.33253 -22.82517)
C44530,712,2023-02-14 20:08:46,POINT(-43.33253 -22.82517)
C44530,712,2023-02-14 20:08:46,POINT(-43.33253 -22.82517)
C44530,712,2023-02-14 20:08:46,POINT(-43.33253 -22.82517)
C44530,712,2023-02-14 20:08:46,POINT(-43.33253 -22.82517)
C50068,SP805,2023-02-14 20:08:47,POINT(-43.34704 -23.0104)
C50068,SP805,2023-02-14 20:08:47,POINT(-43.34704 -23.0104)
C50068,SP805,2023-02-14 20:08:47,POINT(-43.34704 -23.0104)
C50068,SP805,2023-02-14 20:08:47,POINT(-43.34704 -23.0104)
C50068,SP805,2023-02-14 20:08:47,POINT(-43.34704 -23.0104)
B51612,917,2023-02-14 20:09:03,POINT(-43.25596 -22.86871)
B51612,917,2023-02-14 20:09:03,POINT(-43.25596 -22.86871)
B51612,917,2023-02-14 20:09:03,POINT(-43.25596 -22.86871)
B51612,917,2023-02-14 20:09:03,POINT(-43.25596 -22.86871)
B51612,917,2023-02-14 20:09:03,POINT(-43.25596 -22.86871)
A50002,608,2023-02-14 20:09:06,POINT(-43.25684 -22.92347)
A50002,608,2023-02-14 20:09:06,POINT(-43.25684 -22.92347)
A50002,608,2023-02-14 20:09:06,POINT(-43.25684 -22.92347)
A50002,608,2023-02-14 20:09:06,POINT(-43.25684 -22.92347)
A50002,608,2023-02-14 20:09:06,POINT(-43.25684 -22.92347)
C44530,712,2023-02-14 20:09:16,POINT(-43.33266 -22.82479)
C44530,712,2023-02-14 20:09:16,POINT(-43.33266 -22.82479)
C44530,712,2023-02-14 20:09:16,POINT(-43.33266 -22.82479)
C44530,712,2023-02-14 20:09:16,POINT(-43.33266 -22.82479)
C44530,712,2023-02-14 20:09:16,POINT(-43.33266 -22.82479)
C50068,SP805,2023-02-14 20:09:17,POINT(-43.34024 -23.01053)
C50068,SP805,2023-02-14 20:09:17,POINT(-43.34024 -23.01053)
C50068,SP805,2023-02-14 20:09:17,POINT(-43.34024 -23.01053)
C50068,SP805,2023-02-14 20:09:17,POINT(-43.34024 -23.01053)
C50068,SP805,2023-02-14 20:09:17,POINT(-43.34024 -23.01053)
B51612,917,2023-02-14 20:09:33,POINT(-43.25596 -22.86871)
B51612,917,2023-02-14 20:09:33,POINT(-43.25596 -22.86871)
B51612,917,2023-02-14 20:09:33,POINT(-43.25596 -22.86871)
B51612,917,2023-02-14 20:09:33,POINT(-43.25596 -22.86871)
B51612,917,2023-02-14 20:09:33,POINT(-43.25596 -22.86871)
A50002,608,2023-02-14 20:09:36,POINT(-43.25854 -22.92305)
A50002,608,2023-02-14 20:09:36,POINT(-43.25854 -22.92305)
A50002,608,2023-02-14 20:09:36,POINT(-43.25854 -22.92305)
A50002,608,2023-02-14 20:09:36,POINT(-43.25854 -22.92305)
A50002,608,2023-02-14 20:09:36,POINT(-43.25854 -22.92305)
C44530,712,2023-02-14 20:09:46,POINT(-43.33266 -22.82479)
C44530,712,2023-02-14 20:09:46,POINT(-43.33266 -22.82479)
C44530,712,2023-02-14 20:09:46,POINT(-43.33266 -22.82479)
C44530,712,2023-02-14 20:09:46,POINT(-43.33266 -22.82479)
C44530,712,2023-02-14 20:09:46,POINT(-43.33266 -22.82479)
C50068,SP805,2023-02-14 20:09:47,POINT(-43.33576 -23.01076)
C50068,SP805,2023-02-14 20:09:47,POINT(-43.33576 -23.01076)
C50068,SP805,2023-02-14 20:09:47,POINT(-43.33576 -23.01076)
C50068,SP805,2023-02-14 20:09:47,POINT(-43.33576 -23.01076)
C50068,SP805,2023-02-14 20:09:47,POINT(-43.33576 -23.01076)
B51612,917,2023-02-14 20:10:03,POINT(-43.25596 -22.86871)
B51612,917,2023-02-14 20:10:03,POINT(-43.25596 -22.86871)
B51612,917,2023-02-14 20:10:03,POINT(-43.25596 -22.86871)
B51612,917,2023-02-14 20:10:03,POINT(-43.25596 -22.86871)
B51612,917,2023-02-14 20:10:03,POINT(-43.25596 -22.86871)
A50002,608,2023-02-14 20:10:06,POINT(-43.2586 -22.92226)
A50002,608,2023-02-14 20:10:06,POINT(-43.2586 -22.92226)
A50002,608,2023-02-14 20:10:06,POINT(-43.2586 -22.92226)
A50002,608,2023-02-14 20:10:06,POINT(-43.2586 -22.92226)
A50002,608,2023-02-14 20:10:06,POINT(-43.2586 -22.92226)
C44530,712,2023-02-14 20:10:16,POINT(-43.33266 -22.82479)
C44530,712,2023-02-14 20:10:16,POINT(-43.33266 -22.82479)
C44530,712,2023-02-14 20:10:16,POINT(-43.33266 -22.82479)
C44530,712,2023-02-14 20:10:16,POINT(-43.33266 -22.82479)
C44530,712,2023-02-14 20:10:16,POINT(-43.33266 -22.82479)
C50068,SP805,2023-02-14 20:10:17,POINT(-43.33347 -23.01088)
C50068,SP805,2023-02-14 20:10:17,POINT(-43.33347 -23.01088)
C50068,SP805,2023-02-14 20:10:17,POINT(-43.33347 -23.01088)
C50068,SP805,2023-02-14 20:10:17,POINT(-43.33347 -23.01088)
C50068,SP805,2023-02-14 20:10:17,POINT(-43.33347 -23.01088)
B51612,917,2023-02-14 20:10:33,POINT(-43.25596 -22.86871)
